actor_id,first_name,film_id,title
46,PARKER,768,"SCARFACE BANG"
46,PARKER,820,"SONS INTERVIEW"
46,PARKER,829,"SPINAL ROCKY"
46,PARKER,830,"SPIRIT FLINTSTONES"
46,PARKER,836,"SQUAD FISH"
46,PARKER,889,"TIES HUNGER"
46,PARKER,980,"WIZARD COLDBLOODED"
46,PARKER,991,"WORST BANGER"
47,JULIA,25,"ANGELS LIFE"
47,JULIA,36,"ARGONAUTS TOWN"
47,JULIA,53,"BANG KWAI"
47,JULIA,67,"BERETS AGENT"
47,JULIA,172,"CONEHEADS SMOOCHY"
47,JULIA,233,"DISCIPLE MOTHER"
47,JULIA,273,"EFFECT GLADIATOR"
47,JULIA,351,"GASLIGHT CRUSADE"
47,JULIA,385,"GROUNDHOG UNCUT"
47,JULIA,484,"JERK PAYCHECK"
47,JULIA,508,"LAMBS CINCINATTI"
47,JULIA,576,"MIGHTY LUCK"
47,JULIA,670,"PELICAN COMFORTS"
47,JULIA,734,"ROAD ROXANNE"
47,JULIA,737,"ROCK INSTINCT"
47,JULIA,770,"SCISSORHANDS SLUMS"
47,JULIA,777,"SECRETARY ROUGE"
47,JULIA,787,"SHINING ROSES"
47,JULIA,790,"SHOOTIST SUPERFLY"
47,JULIA,913,"TROOPERS METAL"
47,JULIA,923,"UNFAITHFUL KILL"
47,JULIA,924,"UNFORGIVEN ZOOLANDER"
47,JULIA,944,"VIRGIN DAISY"
47,JULIA,973,"WIFE TURN"
48,FRANCES,99,"BRINGING HYSTERICAL"
48,FRANCES,101,"BROTHERHOOD BLANKET"
48,FRANCES,134,"CHAMPION FLATLINERS"
48,FRANCES,150,"CIDER DESIRE"
48,FRANCES,164,"COAST RAINBOW"
48,FRANCES,211,"DARLING BREAKING"
48,FRANCES,245,"DOUBLE WRATH"
48,FRANCES,267,"EAGLES PANKY"
48,FRANCES,287,"ENTRAPMENT SATISFACTION"
48,FRANCES,295,"EXPENDABLE STALLION"
48,FRANCES,312,"FIDDLER LOST"
48,FRANCES,315,"FINDING ANACONDA"
48,FRANCES,345,"GABLES METROPOLIS"
48,FRANCES,349,"GANGS PRIDE"
48,FRANCES,428,"HOMICIDE PEACH"
48,FRANCES,506,"LADY STAGE"
48,FRANCES,545,"MADNESS ATTACKS"
48,FRANCES,559,"MARRIED GO"
48,FRANCES,570,"MERMAID INSECTS"
48,FRANCES,599,"MOTHER OLEANDER"
48,FRANCES,645,"OTHERS SOUP"
48,FRANCES,705,"PURPLE MOVIE"
48,FRANCES,757,"SAGEBRUSH CLUELESS"
48,FRANCES,792,"SHREK LICENSE"
48,FRANCES,922,"UNDEFEATED DALMATIONS"
48,FRANCES,926,"UNTOUCHABLES SUNRISE"
49,ANNE,31,"APACHE DIVINE"
49,ANNE,151,"CINCINATTI WHISPERER"
49,ANNE,195,"CROWDS TELEMARK"
49,ANNE,207,"DANGEROUS UPTOWN"
49,ANNE,250,"DRAGON SQUAD"
49,ANNE,282,"ENCOUNTERS CURTAIN"
49,ANNE,348,"GANDHI KWAI"
49,ANNE,391,"HALF OUTFIELD"
49,ANNE,400,"HARDLY ROBBERS"
49,ANNE,407,"HAWK CHILL"
49,ANNE,423,"HOLLYWOOD ANONYMOUS"
49,ANNE,433,"HORN WORKING"
49,ANNE,469,"IRON MOON"
49,ANNE,506,"LADY STAGE"
49,ANNE,542,"LUST LOCK"
49,ANNE,558,"MANNEQUIN WORST"
49,ANNE,579,"MINDS TRUMAN"
49,ANNE,595,"MOON BUNCH"
49,ANNE,662,"PATHS CONTROL"
49,ANNE,709,"RACER EGG"
49,ANNE,716,"REAP UNFAITHFUL"
49,ANNE,725,"REQUIEM TYCOON"
49,ANNE,729,"RIDER CADDYSHACK"
49,ANNE,811,"SMILE EARRING"
49,ANNE,927,"UPRISING UPTOWN"
49,ANNE,977,"WINDOW SIDE"
49,ANNE,980,"WIZARD COLDBLOODED"
50,NATALIE,111,"CADDYSHACK JEDI"
50,NATALIE,178,"CONNECTION MICROCOSMOS"
50,NATALIE,243,"DOORS PRESIDENT"
50,NATALIE,248,"DOZEN LION"
50,NATALIE,274,"EGG IGBY"
50,NATALIE,288,"ESCAPE METROPOLIS"
50,NATALIE,303,"FANTASY TROOPERS"
50,NATALIE,306,"FEATHERS METAL"
50,NATALIE,327,"FOOL MOCKINGBIRD"
50,NATALIE,372,"GRACELAND DYNAMITE"
50,NATALIE,401,"HAROLD FRENCH"
50,NATALIE,417,"HILLS NEIGHBORS"
50,NATALIE,420,"HOLES BRANNIGAN"
50,NATALIE,437,"HOUSE DYNAMITE"
50,NATALIE,476,"JASON TRAP"
50,NATALIE,504,"KWAI HOMEWARD"
50,NATALIE,520,"LICENSE WEEKEND"
50,NATALIE,552,"MAJESTIC FLOATS"
50,NATALIE,591,"MONSOON CAUSE"
50,NATALIE,621,"NETWORK PEAK"
50,NATALIE,632,"NUTS TIES"
50,NATALIE,645,"OTHERS SOUP"
50,NATALIE,672,"PERFECT GROOVE"
50,NATALIE,717,"REAR TRADING"
50,NATALIE,732,"RINGS HEARTBREAKERS"
50,NATALIE,795,"SIEGE MADRE"
50,NATALIE,829,"SPINAL ROCKY"
50,NATALIE,840,"STAMPEDE DISTURBING"
50,NATALIE,897,"TORQUE BOUND"
50,NATALIE,918,"TWISTED PIRATES"
50,NATALIE,924,"UNFORGIVEN ZOOLANDER"
50,NATALIE,957,"WAR NOTTING"
51,GARY,5,"AFRICAN EGG"
51,GARY,63,"BEDAZZLED MARRIED"
51,GARY,103,"BUCKET BROTHERHOOD"
51,GARY,112,"CALENDAR GUNFIGHT"
51,GARY,121,"CAROL TEXAS"
51,GARY,153,"CITIZEN SHREK"
51,GARY,395,"HANDICAP BOONDOCK"
51,GARY,408,"HEAD STRANGER"
51,GARY,420,"HOLES BRANNIGAN"
51,GARY,461,"INSECTS STONE"
51,GARY,490,"JUMANJI BLADE"
51,GARY,525,"LOATHING LEGALLY"
51,GARY,627,"NORTH TEQUILA"
51,GARY,678,"PICKUP DRIVING"
51,GARY,733,"RIVER OUTLAW"
51,GARY,734,"ROAD ROXANNE"
51,GARY,737,"ROCK INSTINCT"
51,GARY,750,"RUN PACIFIC"
51,GARY,847,"STOCK GLASS"
51,GARY,891,"TIMBERLAND SKY"
51,GARY,895,"TOMORROW HUSTLER"
51,GARY,940,"VICTORY ACADEMY"
51,GARY,974,"WILD APOLLO"
51,GARY,990,"WORLD LEATHERNECKS"
51,GARY,993,"WRONG BEHAVIOR"
52,CARMEN,20,"AMELIE HELLFIGHTERS"
52,CARMEN,92,"BOWFINGER GABLES"
52,CARMEN,96,"BREAKING HOME"
52,CARMEN,108,"BUTCH PANTHER"
52,CARMEN,203,"DAISY MENAGERIE"
52,CARMEN,249,"DRACULA CRYSTAL"
52,CARMEN,341,"FROST HEAD"
52,CARMEN,376,"GRAPES FURY"
52,CARMEN,388,"GUNFIGHT MOON"
52,CARMEN,407,"HAWK CHILL"
52,CARMEN,424,"HOLOCAUST HIGHBALL"
52,CARMEN,474,"JADE BUNCH"
52,CARMEN,515,"LEGALLY SECRETARY"
52,CARMEN,517,"LESSON CLEOPATRA"
52,CARMEN,584,"MIXED DOORS"
52,CARMEN,596,"MOONSHINE CABIN"
52,CARMEN,664,"PATRIOT ROMAN"
52,CARMEN,675,"PHANTOM GLORY"
52,CARMEN,689,"POLLOCK DELIVERANCE"
52,CARMEN,714,"RANDOM GO"
52,CARMEN,812,"SMOKING BARBARELLA"
52,CARMEN,878,"TEEN APOLLO"
52,CARMEN,879,"TELEGRAPH VOYAGE"
52,CARMEN,915,"TRUMAN CRAZY"
52,CARMEN,951,"VOYAGE LEGALLY"
52,CARMEN,999,"ZOOLANDER FICTION"
53,MENA,1,"ACADEMY DINOSAUR"
53,MENA,9,"ALABAMA DEVIL"
53,MENA,51,"BALLOON HOMEWARD"
53,MENA,58,"BEACH HEARTBREAKERS"
53,MENA,109,"BUTTERFLY CHOCOLAT"
53,MENA,122,"CARRIE BUNCH"
53,MENA,126,"CASUALTIES ENCINO"
53,MENA,181,"CONTACT ANONYMOUS"
53,MENA,256,"DROP WATERFRONT"
53,MENA,268,"EARLY HOME"
53,MENA,285,"ENGLISH BULWORTH"
53,MENA,307,"FELLOWSHIP AUTUMN"
53,MENA,358,"GILMORE BOILED"
53,MENA,386,"GUMP DATE"
53,MENA,447,"ICE CROSSING"
53,MENA,465,"INTERVIEW LIAISONS"
53,MENA,490,"JUMANJI BLADE"
53,MENA,492,"JUNGLE CLOSER"
53,MENA,508,"LAMBS CINCINATTI"
53,MENA,518,"LIAISONS SWEET"
53,MENA,573,"MICROCOSMOS PARADISE"
53,MENA,576,"MIGHTY LUCK"
53,MENA,577,"MILE MULAN"
53,MENA,697,"PRIMARY GLASS"
53,MENA,725,"REQUIEM TYCOON"
53,MENA,727,"RESURRECTION SILVERADO"
53,MENA,937,"VARSITY TRIP"
53,MENA,947,"VISION TORQUE"
53,MENA,961,"WASH HEAVENLY"
53,MENA,980,"WIZARD COLDBLOODED"
54,PENELOPE,84,"BOILED DARES"
54,PENELOPE,129,"CAUSE DATE"
54,PENELOPE,150,"CIDER DESIRE"
54,PENELOPE,184,"CORE SUIT"
54,PENELOPE,285,"ENGLISH BULWORTH"
54,PENELOPE,292,"EXCITEMENT EVE"
54,PENELOPE,301,"FAMILY SWEET"
54,PENELOPE,348,"GANDHI KWAI"
54,PENELOPE,489,"JUGGLER HARDLY"
54,PENELOPE,510,"LAWLESS VISION"
54,PENELOPE,524,"LION UNCUT"
54,PENELOPE,546,"MADRE GABLES"
54,PENELOPE,600,"MOTIONS DETAILS"
54,PENELOPE,636,"OLEANDER CLUE"
54,PENELOPE,649,"OZ LIAISONS"
54,PENELOPE,658,"PARIS WEEKEND"
54,PENELOPE,754,"RUSHMORE MERMAID"
54,PENELOPE,764,"SATURDAY LAMBS"
54,PENELOPE,842,"STATE WASTELAND"
54,PENELOPE,858,"SUBMARINE BED"
54,PENELOPE,861,"SUIT WALLS"
54,PENELOPE,913,"TROOPERS METAL"
54,PENELOPE,970,"WESTWARD SEABISCUIT"
54,PENELOPE,988,"WORKER TARZAN"
54,PENELOPE,990,"WORLD LEATHERNECKS"
55,FAY,8,"AIRPORT POLLOCK"
55,FAY,27,"ANONYMOUS HUMAN"
55,FAY,75,"BIRD INDEPENDENCE"
55,FAY,197,"CRUSADE HONEY"
55,FAY,307,"FELLOWSHIP AUTUMN"
55,FAY,320,"FLAMINGOS CONNECTICUT"
55,FAY,340,"FRONTIER CABIN"
55,FAY,403,"HARRY IDAHO"
55,FAY,485,"JERSEY SASSY"
55,FAY,486,"JET NEIGHBORS"
55,FAY,603,"MOVIE SHAKESPEARE"
55,FAY,612,"MUSSOLINI SPOILERS"
55,FAY,620,"NEMO CAMPUS"
55,FAY,709,"RACER EGG"
55,FAY,776,"SECRET GROUNDHOG"
55,FAY,790,"SHOOTIST SUPERFLY"
55,FAY,815,"SNATCHERS MONTEZUMA"
55,FAY,827,"SPICE SORORITY"
55,FAY,930,"VACATION BOONDOCK"
55,FAY,963,"WATCH TRACY"
56,DAN,63,"BEDAZZLED MARRIED"
56,DAN,87,"BOONDOCK BALLROOM"
56,DAN,226,"DESTINY SATURDAY"
56,DAN,236,"DIVINE RESURRECTION"
56,DAN,298,"EYES DRIVING"
56,DAN,307,"FELLOWSHIP AUTUMN"
56,DAN,354,"GHOST GROUNDHOG"
56,DAN,383,"GROOVE FICTION"
56,DAN,417,"HILLS NEIGHBORS"
56,DAN,421,"HOLIDAY GAMES"
56,DAN,457,"INDEPENDENCE HOTEL"
56,DAN,462,"INSIDER ARIZONA"
56,DAN,474,"JADE BUNCH"
56,DAN,521,"LIES TREATMENT"
56,DAN,593,"MONTEREY LABYRINTH"
56,DAN,728,"REUNION WITCHES"
56,DAN,750,"RUN PACIFIC"
56,DAN,769,"SCHOOL JACKET"
56,DAN,781,"SEVEN SWARM"
56,DAN,795,"SIEGE MADRE"
56,DAN,844,"STEERS ARMAGEDDON"
56,DAN,851,"STRAIGHT HOURS"
56,DAN,862,"SUMMER SCARFACE"
56,DAN,868,"SUPERFLY TRIP"
56,DAN,892,"TITANIC BOONDOCK"
56,DAN,893,"TITANS JERK"
56,DAN,936,"VANISHING ROCKY"
56,DAN,965,"WATERSHIP FRONTIER"
57,JUDE,16,"ALLEY EVOLUTION"
57,JUDE,34,"ARABIA DOGMA"
57,JUDE,101,"BROTHERHOOD BLANKET"
57,JUDE,114,"CAMELOT VACATION"
57,JUDE,122,"CARRIE BUNCH"
57,JUDE,134,"CHAMPION FLATLINERS"
57,JUDE,144,"CHINATOWN GLADIATOR"
57,JUDE,153,"CITIZEN SHREK"
57,JUDE,192,"CROSSING DIVORCE"
57,JUDE,213,"DATE SPEED"
57,JUDE,258,"DRUMS DYNAMITE"
57,JUDE,267,"EAGLES PANKY"
57,JUDE,317,"FIREBALL PHILADELPHIA"
57,JUDE,340,"FRONTIER CABIN"
57,JUDE,393,"HALLOWEEN NUTS"
57,JUDE,437,"HOUSE DYNAMITE"
57,JUDE,447,"ICE CROSSING"
57,JUDE,502,"KNOCK WARLOCK"
57,JUDE,592,"MONSTER SPARTACUS"
57,JUDE,605,"MULHOLLAND BEAST"
57,JUDE,637,"OPEN AFRICAN"
57,JUDE,685,"PLATOON INSTINCT"
57,JUDE,707,"QUEST MUSSOLINI"
57,JUDE,714,"RANDOM GO"
57,JUDE,717,"REAR TRADING"
57,JUDE,737,"ROCK INSTINCT"
57,JUDE,767,"SCALAWAG DUCK"
57,JUDE,852,"STRANGELOVE DESIRE"
57,JUDE,891,"TIMBERLAND SKY"
57,JUDE,918,"TWISTED PIRATES"
58,CHRISTIAN,48,"BACKLASH UNDEFEATED"
58,CHRISTIAN,68,"BETRAYED REAR"
58,CHRISTIAN,119,"CAPER MOTIONS"
58,CHRISTIAN,128,"CATCH AMISTAD"
58,CHRISTIAN,135,"CHANCE RESURRECTION"
58,CHRISTIAN,175,"CONFUSED CANDLES"
58,CHRISTIAN,199,"CUPBOARD SINNERS"
58,CHRISTIAN,235,"DIVIDE MONSTER"
58,CHRISTIAN,242,"DOOM DANCING"
58,CHRISTIAN,243,"DOORS PRESIDENT"
58,CHRISTIAN,254,"DRIVER ANNIE"
58,CHRISTIAN,306,"FEATHERS METAL"
58,CHRISTIAN,316,"FIRE WOLVES"
58,CHRISTIAN,417,"HILLS NEIGHBORS"
58,CHRISTIAN,426,"HOME PITY"
58,CHRISTIAN,460,"INNOCENT USUAL"
58,CHRISTIAN,477,"JAWBREAKER BROOKLYN"
58,CHRISTIAN,541,"LUKE MUMMY"
58,CHRISTIAN,549,"MAGNOLIA FORRESTER"
58,CHRISTIAN,551,"MAIDEN HOME"
58,CHRISTIAN,553,"MAKER GABLES"
58,CHRISTIAN,578,"MILLION ACE"
58,CHRISTIAN,602,"MOURNING PURPLE"
58,CHRISTIAN,632,"NUTS TIES"
58,CHRISTIAN,635,"OKLAHOMA JUMANJI"
58,CHRISTIAN,638,"OPERATION OPERATION"
58,CHRISTIAN,698,"PRINCESS GIANT"
58,CHRISTIAN,726,"RESERVOIR ADAPTATION"
58,CHRISTIAN,755,"SABRINA MIDNIGHT"
58,CHRISTIAN,800,"SINNERS ATLANTIS"
58,CHRISTIAN,856,"STREETCAR INTENTIONS"
58,CHRISTIAN,858,"SUBMARINE BED"
59,DUSTIN,5,"AFRICAN EGG"
59,DUSTIN,46,"AUTUMN CROW"
59,DUSTIN,54,"BANGER PINOCCHIO"
59,DUSTIN,72,"BILL OTHERS"
59,DUSTIN,88,"BORN SPINAL"
59,DUSTIN,121,"CAROL TEXAS"
59,DUSTIN,129,"CAUSE DATE"
59,DUSTIN,130,"CELEBRITY HORN"
59,DUSTIN,183,"CONVERSATION DOWNHILL"
59,DUSTIN,210,"DARKO DORADO"
59,DUSTIN,241,"DONNIE ALLEY"
59,DUSTIN,295,"EXPENDABLE STALLION"
59,DUSTIN,418,"HOBBIT ALIEN"
59,DUSTIN,572,"METROPOLIS COMA"
59,DUSTIN,644,"OSCAR GOLD"
59,DUSTIN,650,"PACIFIC AMISTAD"
59,DUSTIN,689,"POLLOCK DELIVERANCE"
59,DUSTIN,694,"PREJUDICE OLEANDER"
59,DUSTIN,702,"PULP BEVERLY"
59,DUSTIN,713,"RAINBOW SHOCK"
59,DUSTIN,749,"RULES HUMAN"
59,DUSTIN,772,"SEA VIRGIN"
59,DUSTIN,853,"STRANGER STRANGERS"
59,DUSTIN,862,"SUMMER SCARFACE"
59,DUSTIN,943,"VILLAIN DESPERATE"
59,DUSTIN,946,"VIRTUAL SPOILERS"
59,DUSTIN,984,"WONDERFUL DROP"
60,HENRY,31,"APACHE DIVINE"
60,HENRY,85,"BONNIE HOLOCAUST"
60,HENRY,133,"CHAMBER ITALIAN"
60,HENRY,142,"CHICKEN HELLFIGHTERS"
60,HENRY,177,"CONNECTICUT TRAMP"
60,HENRY,179,"CONQUERER NUTS"
60,HENRY,186,"CRAFT OUTFIELD"
60,HENRY,222,"DESERT POSEIDON"
60,HENRY,235,"DIVIDE MONSTER"
60,HENRY,239,"DOGMA FAMILY"
60,HENRY,253,"DRIFTER COMMANDMENTS"
60,HENRY,262,"DUMBO LUST"
60,HENRY,297,"EXTRAORDINARY CONQUERER"
60,HENRY,299,"FACTORY DRAGON"
60,HENRY,334,"FREDDY STORM"
60,HENRY,376,"GRAPES FURY"
60,HENRY,423,"HOLLYWOOD ANONYMOUS"
60,HENRY,436,"HOURS RAGE"
60,HENRY,493,"KANE EXORCIST"
60,HENRY,534,"LOUISIANA HARRY"
60,HENRY,551,"MAIDEN HOME"
60,HENRY,658,"PARIS WEEKEND"
60,HENRY,665,"PATTON INTERVIEW"
60,HENRY,679,"PILOT HOOSIERS"
60,HENRY,754,"RUSHMORE MERMAID"
60,HENRY,771,"SCORPION APOLLO"
60,HENRY,783,"SHANE DARKNESS"
60,HENRY,784,"SHANGHAI TYCOON"
60,HENRY,805,"SLEEPLESS MONSOON"
60,HENRY,830,"SPIRIT FLINTSTONES"
60,HENRY,835,"SPY MILE"
60,HENRY,928,"UPTOWN YOUNG"
60,HENRY,952,"WAGON JAWS"
60,HENRY,971,"WHALE BIKINI"
60,HENRY,986,"WONKA SEA"
61,CHRISTIAN,235,"DIVIDE MONSTER"
61,CHRISTIAN,237,"DIVORCE SHINING"
61,CHRISTIAN,307,"FELLOWSHIP AUTUMN"
61,CHRISTIAN,362,"GLORY TRACY"
61,CHRISTIAN,372,"GRACELAND DYNAMITE"
61,CHRISTIAN,374,"GRAFFITI LOVE"
61,CHRISTIAN,423,"HOLLYWOOD ANONYMOUS"
61,CHRISTIAN,433,"HORN WORKING"
61,CHRISTIAN,508,"LAMBS CINCINATTI"
61,CHRISTIAN,518,"LIAISONS SWEET"
61,CHRISTIAN,519,"LIBERTY MAGNIFICENT"
61,CHRISTIAN,535,"LOVE SUICIDES"
61,CHRISTIAN,537,"LOVER TRUMAN"
61,CHRISTIAN,585,"MOB DUFFEL"
61,CHRISTIAN,639,"OPPOSITE NECKLACE"
61,CHRISTIAN,648,"OUTLAW HANKY"
61,CHRISTIAN,649,"OZ LIAISONS"
61,CHRISTIAN,703,"PUNK DIVORCE"
61,CHRISTIAN,752,"RUNNER MADIGAN"
61,CHRISTIAN,766,"SAVANNAH TOWN"
61,CHRISTIAN,767,"SCALAWAG DUCK"
61,CHRISTIAN,780,"SENSIBILITY REAR"
61,CHRISTIAN,831,"SPIRITED CASUALTIES"
61,CHRISTIAN,832,"SPLASH GUMP"
61,CHRISTIAN,990,"WORLD LEATHERNECKS"
62,JAYNE,6,"AGENT TRUMAN"
62,JAYNE,42,"ARTIST COLDBLOODED"
62,JAYNE,54,"BANGER PINOCCHIO"
62,JAYNE,100,"BROOKLYN DESERT"
62,JAYNE,101,"BROTHERHOOD BLANKET"
62,JAYNE,129,"CAUSE DATE"
62,JAYNE,198,"CRYSTAL BREAKING"
62,JAYNE,211,"DARLING BREAKING"
62,JAYNE,231,"DINOSAUR SECRETARY"
62,JAYNE,272,"EDGE KISSING"
62,JAYNE,295,"EXPENDABLE STALLION"
62,JAYNE,337,"FRIDA SLIPPER"
62,JAYNE,375,"GRAIL FRANKENSTEIN"
62,JAYNE,385,"GROUNDHOG UNCUT"
62,JAYNE,393,"HALLOWEEN NUTS"
62,JAYNE,398,"HANOVER GALAXY"
62,JAYNE,406,"HAUNTING PIANIST"
62,JAYNE,413,"HEDWIG ALTER"
62,JAYNE,428,"HOMICIDE PEACH"
62,JAYNE,445,"HYDE DOCTOR"
62,JAYNE,457,"INDEPENDENCE HOTEL"
62,JAYNE,465,"INTERVIEW LIAISONS"
62,JAYNE,688,"POLISH BROOKLYN"
62,JAYNE,707,"QUEST MUSSOLINI"
62,JAYNE,719,"RECORDS ZORRO"
62,JAYNE,951,"VOYAGE LEGALLY"
62,JAYNE,981,"WOLVES DESIRE"
62,JAYNE,988,"WORKER TARZAN"
62,JAYNE,990,"WORLD LEATHERNECKS"
63,CAMERON,73,"BINGO TALENTED"
63,CAMERON,134,"CHAMPION FLATLINERS"
63,CAMERON,167,"COMA HEAD"
63,CAMERON,208,"DARES PLUTO"
63,CAMERON,225,"DESTINATION JERK"
63,CAMERON,248,"DOZEN LION"
63,CAMERON,249,"DRACULA CRYSTAL"
63,CAMERON,278,"ELF MURDER"
63,CAMERON,392,"HALL CASSIDY"
63,CAMERON,517,"LESSON CLEOPATRA"
63,CAMERON,633,"OCTOBER SUBMARINE"
63,CAMERON,763,"SATISFACTION CONFIDENTIAL"
63,CAMERON,781,"SEVEN SWARM"
63,CAMERON,809,"SLIPPER FIDELITY"
63,CAMERON,893,"TITANS JERK"
63,CAMERON,932,"VALLEY PACKER"
63,CAMERON,944,"VIRGIN DAISY"
63,CAMERON,945,"VIRGINIAN PLUTO"
63,CAMERON,981,"WOLVES DESIRE"
64,RAY,3,"ADAPTATION HOLES"
64,RAY,10,"ALADDIN CALENDAR"
64,RAY,37,"ARIZONA BANG"
64,RAY,87,"BOONDOCK BALLROOM"
64,RAY,88,"BORN SPINAL"
64,RAY,124,"CASPER DRAGONFLY"
64,RAY,197,"CRUSADE HONEY"
64,RAY,280,"EMPIRE MALKOVICH"
64,RAY,291,"EVOLUTION ALTER"
64,RAY,307,"FELLOWSHIP AUTUMN"
64,RAY,335,"FREEDOM CLEOPATRA"
64,RAY,345,"GABLES METROPOLIS"
64,RAY,448,"IDAHO LOVE"
64,RAY,469,"IRON MOON"
64,RAY,471,"ISLAND EXORCIST"
64,RAY,506,"LADY STAGE"
64,RAY,543,"MADIGAN DORADO"
64,RAY,557,"MANCHURIAN CURTAIN"
64,RAY,569,"MENAGERIE RUSHMORE"
64,RAY,572,"METROPOLIS COMA"
64,RAY,597,"MOONWALKER FOOL"
64,RAY,616,"NATIONAL STORY"
64,RAY,646,"OUTBREAK DIVINE"
64,RAY,694,"PREJUDICE OLEANDER"
64,RAY,832,"SPLASH GUMP"
64,RAY,852,"STRANGELOVE DESIRE"
64,RAY,860,"SUICIDES SILENCE"
64,RAY,921,"UNCUT SUICIDES"
64,RAY,925,"UNITED PILOT"
64,RAY,980,"WIZARD COLDBLOODED"
65,ANGELA,39,"ARMAGEDDON LOST"
65,ANGELA,46,"AUTUMN CROW"
65,ANGELA,97,"BRIDE INTRIGUE"
65,ANGELA,106,"BULWORTH COMMANDMENTS"
65,ANGELA,117,"CANDLES GRAPES"
65,ANGELA,125,"CASSIDY WYOMING"
65,ANGELA,158,"CLONES PINOCCHIO"
65,ANGELA,276,"ELEMENT FREDDY"
65,ANGELA,305,"FATAL HAUNTED"
65,ANGELA,338,"FRISCO FORREST"
65,ANGELA,347,"GAMES BOWFINGER"
65,ANGELA,371,"GOSFORD DONNIE"
65,ANGELA,398,"HANOVER GALAXY"
65,ANGELA,471,"ISLAND EXORCIST"
65,ANGELA,475,"JAPANESE RUN"
65,ANGELA,476,"JASON TRAP"
65,ANGELA,491,"JUMPING WRATH"
65,ANGELA,496,"KICK SAVANNAH"
65,ANGELA,516,"LEGEND JEDI"
65,ANGELA,517,"LESSON CLEOPATRA"
65,ANGELA,541,"LUKE MUMMY"
65,ANGELA,556,"MALTESE HOPE"
65,ANGELA,571,"METAL ARMAGEDDON"
65,ANGELA,577,"MILE MULAN"
65,ANGELA,615,"NASH CHOCOLAT"
65,ANGELA,658,"PARIS WEEKEND"
65,ANGELA,683,"PITY BOUND"
65,ANGELA,694,"PREJUDICE OLEANDER"
65,ANGELA,714,"RANDOM GO"
65,ANGELA,735,"ROBBERS JOON"
65,ANGELA,852,"STRANGELOVE DESIRE"
65,ANGELA,938,"VELVET TERMINATOR"
65,ANGELA,951,"VOYAGE LEGALLY"
65,ANGELA,965,"WATERSHIP FRONTIER"
66,MARY,55,"BARBARELLA STREETCAR"
66,MARY,143,"CHILL LUCK"
66,MARY,207,"DANGEROUS UPTOWN"
66,MARY,226,"DESTINY SATURDAY"
66,MARY,229,"DEVIL DESIRE"
66,MARY,230,"DIARY PANIC"
66,MARY,283,"ENDING CROWDS"
66,MARY,300,"FALCON VOLUME"
66,MARY,342,"FUGITIVE MAGUIRE"
66,MARY,350,"GARDEN ISLAND"
66,MARY,361,"GLEAMING JAWBREAKER"
66,MARY,376,"GRAPES FURY"
66,MARY,424,"HOLOCAUST HIGHBALL"
66,MARY,434,"HORROR REIGN"
66,MARY,553,"MAKER GABLES"
66,MARY,608,"MURDER ANTITRUST"
66,MARY,676,"PHILADELPHIA WIFE"
66,MARY,697,"PRIMARY GLASS"
66,MARY,706,"QUEEN LUKE"
66,MARY,725,"REQUIEM TYCOON"
66,MARY,769,"SCHOOL JACKET"
66,MARY,793,"SHRUNK DIVINE"
66,MARY,829,"SPINAL ROCKY"
66,MARY,871,"SWEDEN SHINING"
66,MARY,909,"TREASURE COMMAND"
66,MARY,915,"TRUMAN CRAZY"
66,MARY,928,"UPTOWN YOUNG"
66,MARY,951,"VOYAGE LEGALLY"
66,MARY,957,"WAR NOTTING"
66,MARY,960,"WARS PLUTO"
66,MARY,999,"ZOOLANDER FICTION"
67,JESSICA,24,"ANALYZE HOOSIERS"
67,JESSICA,57,"BASIC EASY"
67,JESSICA,67,"BERETS AGENT"
67,JESSICA,144,"CHINATOWN GLADIATOR"
67,JESSICA,242,"DOOM DANCING"
67,JESSICA,244,"DORADO NOTTING"
67,JESSICA,256,"DROP WATERFRONT"
67,JESSICA,408,"HEAD STRANGER"
67,JESSICA,477,"JAWBREAKER BROOKLYN"
67,JESSICA,496,"KICK SAVANNAH"
67,JESSICA,512,"LEAGUE HELLFIGHTERS"
67,JESSICA,576,"MIGHTY LUCK"
67,JESSICA,601,"MOULIN WAKE"
67,JESSICA,725,"REQUIEM TYCOON"
67,JESSICA,726,"RESERVOIR ADAPTATION"
67,JESSICA,731,"RIGHT CRANES"
67,JESSICA,766,"SAVANNAH TOWN"
67,JESSICA,861,"SUIT WALLS"
67,JESSICA,870,"SWARM GOLD"
67,JESSICA,915,"TRUMAN CRAZY"
67,JESSICA,945,"VIRGINIAN PLUTO"
67,JESSICA,972,"WHISPERER GIANT"
67,JESSICA,981,"WOLVES DESIRE"
68,RIP,9,"ALABAMA DEVIL"
68,RIP,45,"ATTRACTION NEWTON"
68,RIP,133,"CHAMBER ITALIAN"
68,RIP,161,"CLUE GRAIL"
68,RIP,205,"DANCES NONE"
68,RIP,213,"DATE SPEED"
68,RIP,215,"DAWN POND"
68,RIP,255,"DRIVING POLISH"
68,RIP,296,"EXPRESS LONELY"
68,RIP,315,"FINDING ANACONDA"
68,RIP,325,"FLOATS GARDEN"
68,RIP,331,"FORWARD TEMPLE"
68,RIP,347,"GAMES BOWFINGER"
68,RIP,357,"GILBERT PELICAN"
68,RIP,378,"GREATEST NORTH"
